Job_name,Company,Region,Salary,Job_Category,Welfare,Edu_require,Experience,Url
长洲区|猪价无情房产有义月入过万,甘闰（武汉）房地产营销策划有限公司,梧州,3000-6000元/月,销售,"五险一金,包吃,包住,周末双休,年底双薪",不限,不限,https://wuzhou.58.com/yewu/40529653960456x.shtml?tjfrom=pc_list_complement__153071577206963531815648227____&finalCp=0009001300000000000000000000_153071577206963531815648227&infoid=40529653960456&psid=153071577206963531815648227&entinfo=40529653960456_b&ytdzwdetaildj=0
楚雄市|导购,昆明美特斯邦威服饰有限公司,楚雄,3000-5000元/月,销售代表,"年底双薪,饭补,加班补助",不限,不限,https://cx.58.com/yewu/30509688070972x.shtml?psid=117102530207009817451348289&entinfo=30509688070972_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_117102530207009817451348289&tjfrom=pc_list_left_pt__117102530207009817451348289__117398439681294336__pt
楚雄|诚招云南楚雄门店店员,青岛美刻商业经营管理有限公司,楚雄,3000-5000元/月,超市/百货/零售,"五险一金,加班补助",不限,不限,https://cx.58.com/chaoshishangye/40298983894685x.shtml?tjfrom=pc_list_complement__117102530207009817451348289____&finalCp=0009001300000000000000000000_117102530207009817451348289&infoid=40298983894685&psid=117102530207009817451348289&entinfo=40298983894685_b&ytdzwdetaildj=0
禄丰县|超市店长,禄丰吉米商贸有限公司,楚雄,3000-4000元/月,超市/百货/零售,,高中,不限,https://cx.58.com/chaoshishangye/30079305282762x.shtml?tjfrom=pc_list_complement__117102530207009817451348289____&finalCp=0009001300000000000000000000_117102530207009817451348289&infoid=30079305282762&psid=117102530207009817451348289&entinfo=30079305282762_b&ytdzwdetaildj=0
榆林|4000起聘小学作文老师,榆林市高新区童声作文培训学校有限公司,榆林,4000-7000元/月,教师/助教,"广告,五险一金,包住,话补,加班补助",不限,不限,https://legoclick.58.com/jump?target=szqOUa3draOWUvYfXh6dmyOOuitYnjnknWTYP1mOrjEvPg980v6YUykKuad-PWu6PW-WuiYYPWwhsHw-uHEVmHcznBYkPW-Buju-uhRhrjNKPWTzPWDdrjc1njm3nWDKTHEkn1TznjELPWb3PjmdTHndnjTKn1NknTDOnWcYTHNOPjcKnHNLrHndP19vnWDQn9DQTRGEgdKjgvQG0Lw_uyuYTHDKnE7lpA7f0A-8g1bkrRq1uy7zmv6xmh71uRq6UAQtniQlpA7f0A-8g1cknH0krHckgvu-mgwd0hRxUAqMgvF60vRtniQCpMGLgL7dpyPogvdfuARx0vR60hPCgvQ6XyRzxjDKsHDKTHDznj0YrHbknHEzP1T3rHEkrjTKnTDKnEDOP1RBmyn3naY3rAN3sHE3P1nVrH7bniYduWmYuW9zmHcLujmKnHckP1EOrHTQPjnLnHNdP1nLP9DQnWTLPjbOnjDYn1DLnjnQPjcYTEDKPHbYn9DQsWTKTXy49SXE68yVG9DKTy6YIZK1rBtfXyk8PH98mvqVsvGfmBt4pvRO5iR7PiRawBN3nzR7PzNOnaN3PBR7PiRKwaRKPBuWUA710LKfUA-WXHd1IZF6IARMXiQJUvFxEiuhpyO6UjYQFhGdUgTqnE7-rjIzyhkYpbukI16hNiqViy620D7M5HYKnHDzsWn3sWDkPz3Qn9DkTHTKna3knjNOPjcYn1c1njDQnH0OrHDKPH0YsjmznT7exEDQnjTYn9DQnjTQrH0kTHNzuWbQrjcvsHb1PHbVPjN3nadBPADYsH9zuyDYrju6PhDdn9DKnTDKTHTKTHD1PHcvujFWrAR6nhm3uhD&adact=3&psid=187618436207009593696631531&entinfo=40302047698465_q&ytdzwdetaildj=0&finalCp=finalCp=000001230000000000110000000000000000_187618436207009593696631531&tjfrom=pc_list_left_jz__187618436207009593696631531__117391279569829888__zpjx
榆阳城区|流沙杏小区阳光景招幼师,榆林高新区阳光景幼儿园,榆林,面议,幼教/早教,"包吃,包住,周末双休,话补",不限,不限,https://legoclick.58.com/jump?target=szqOUa3draOWUvYfXh6dmyOOuitYnjELPj0dPjcOnjEvPM980v6YUykKuad-PWu6PW-WuiYYPWwhsHw-uHEVmHcznBYkPW-Buju-uhRhrjNKPW9zP1DvrHNYn1mdPj0KTHEkPj0YP1NYnWbkPjmvTHNQnjTKPHDknTDOnWcYTHNOPjcKnHNLrHndP19vnWDQn9DzTRGEgdKjgvQG0Lw_uyuYTHDKnE7lpA7f0A-8g1bkrRq1uy7zmv6xmh71uRq6UAQtniQlpA7f0A-8g1cknH0krHckgvu-mgwd0hRxUAqMgvF60vRtniQCpMGLgL7dpyPogvdfuARx0vR60hPCgvQ6XyRzxjDKsHDKTHDznHnzP1c1njbkPHTQPjm3nH0KnTDKnEDdPAwbuHuWnzYOnvFWsHEQryEVrHE3PiYYnAF-uW7huH6BnhmKnHcQn1cLnWnkrHDLnH03nHm1n9DQnWD1nW0zn1TOnHD1njEYrHbzTEDKPHbYn9DQsWTKTXy49SXE68yVG9DKTy6YIZK1rBtfXyk8PH98mvqVsvGfmBt4pvRO5iR7PiRawBN3nzR7PzNOnaN3PBR7PiRKwaRKPBuWUA710LKfUA-WXHd1IZF6IARMXiQJUvFxEiuhpyO6UjYQFhGdUgTqnE7-rjIzyhkYpbukI16hNiqViy620D7M5HYKnHDzsWn3sWDkPz3Qn9DkTHTKna3knjEYnHELPWnkn10vPWmdrjbKPH0YsjmznT7exEDQnjTYn9DQnjTQrH0kTH76myNvrynLsHNLuhEVPjK6PBYOnvubsynQPyP6myDYmWuhuEDKnTDKTHTKTHFBnAnQrAE3rH9QrjTdPhN&adact=3&psid=187618436207009593696631531&entinfo=40474754290466_q&ytdzwdetaildj=0&finalCp=finalCp=000001230000000000110000000000000000_187618436207009593696631531&tjfrom=pc_list_left_jz__187618436207009593696631531__117391279569829888__zpjx
榆阳区|高薪诚聘助教/接受学生,榆林蒙利捷文化信息咨询有限公司,榆林,2000-4000元/月,教师/助教,"包吃,话补,包住,加班补助,饭补",大专,1-2年,https://legoclick.58.com/jump?target=szqOUa3draOWUvYfXh6dmyOOuitYnjnLPj0vPHcvrHcLPM980v6YUykKuad-PWu6PW-WuiYYPWwhsHw-uHEVmHcznBYkPW-Buju-uhRhrjNKn1mYPHcdrjEQPWE1PW9KTHEkn10YP1mdnWmOnW0vTHEznjTKPjcknTDOnWcYTHNOPjcKnHNLrHndP19vnWDQn9D1TRGEgdKjgvQG0Lw_uyuYTHDKnE7lpA7f0A-8g1bkrRq1uy7zmv6xmh71uRq6UAQtniQlpA7f0A-8g1cknH0krHckgvu-mgwd0hRxUAqMgvF60vRtniQCpMGLgL7dpyPogvdfuARx0vR60hPCgvQ6XyRzxjDKsHDKTHDznj9OnWNQnHbOPHDYnWDYPjTKnTDKnED3mHPBP1ELPzYYnyRBsHwWn1bVmHuhPaYLPAP-rynvnWnkPWEKnHckrjbzPHDznjTdnWDknHDznTDQnWT3rHcdnHcknjTQP1N1nj93TEDKPHbYn9DQsWTKTXy49SXE68yVG9DKTy6YIZK1rBtfXyk8PH98mvqVsvGfmBt4pvRO5iR7PiRawBN3nzR7PzNOnaN3PBR7PiRKwaRKPBuWUA710LKfUA-WXHd1IZF6IARMXiQJUvFxEiuhpyO6UjYQFhGdUgTqnE7-rjIzyhkYpbukI16hNiqViy620D7M5HYKnHDzsWn3sWDkPz3Qn9DkTHTKna3knjcLrjNYnWbdrHbOnWcOP1DKPH0YsjmznT7exEDQnjTYn9DQnjTQrH0kTHKbPW6BnWmksyEYrjNVPjFbmid6njEQsHELPjTvmWKBn1DQuTDKnTDKTHTKTywbuWnLnANzP1bkuymYmhc&adact=3&psid=187618436207009593696631531&entinfo=40374765269276_q&ytdzwdetaildj=0&finalCp=finalCp=000001230000000000110000000000000000_187618436207009593696631531&tjfrom=pc_list_left_jz__187618436207009593696631531__117391279569829888__zpjx
榆阳城区|高薪诚聘早教幼师,榆林市榆阳区真爱幼幼教育信息咨询服务中心,榆林,面议,幼教/早教,"包吃,包住,年底双薪,周末双休",不限,不限,https://legoclick.58.com/jump?target=szqOUa3draOWUvYfXh6dmyOOuitYnj0QPWbYrH93n1nOrZ980v6YUykKuad-PWu6PW-WuiYYPWwhsHw-uHEVmHcznBYkPW-Buju-uhRhrjNKPWEdPHc1P1b3njc1P1bKTHEkP1DvrHEOrj91n1b3THNQnjTKPHDknTDOnWcYTHNOPjcKnHNLrHndP19vnWDQn9DYTRGEgdKjgvQG0Lw_uyuYTHDKnE7lpA7f0A-8g1bkrRq1uy7zmv6xmh71uRq6UAQtniQlpA7f0A-8g1cknH0krHckgvu-mgwd0hRxUAqMgvF60vRtniQCpMGLgL7dpyPogvdfuARx0vR60hPCgvQ6XyRzxjDKsHDKTHDznHnzP1TdPWcYnj0LPjnYrj9KnTDKnEDdPWR-mvubnad-n1K-sHEQmWEVrjTkPiY3ujnzmvm3rj0LrjNKnHcQn1cLnjNvnWNOnWcOnW9vPTDQnWD1nW0kPHmzPHcOn1mQrHckTEDKPHbYn9DQsWTKTXy49SXE68yVG9DKTy6YIZK1rBtfXyk8PH98mvqVsvGfmBt4pvRO5iR7PiRawBN3nzR7PzNOnaN3PBR7PiRKwaRKPBuWUA710LKfUA-WXHd1IZF6IARMXiQJUvFxEiuhpyO6UjYQFhGdUgTqnE7-rjIzyhkYpbukI16hNiqViy620D7M5HYKnHDzsWn3sWDkPz3Qn9DkTHTKna3knjc3PHbQPjNvPj03PHNLrHcdTHNLPakvnWTKXLYKnHTkPjcKnHTknHbLnTDYnvDYuyE3mid-mWTzsHEduANVrAN3uidbP1I6uWbYuHDknvcKTHTKTEDkTEDkuWuBrAm3nvDvujc1njR-&adact=3&psid=187618436207009593696631531&entinfo=40716949883398_q&ytdzwdetaildj=0&finalCp=finalCp=000001230000000000110000000000000000_187618436207009593696631531&tjfrom=pc_list_left_jz__187618436207009593696631531__117391279569829888__zpjx
榆阳区|高薪诚聘英语老师,榆林蒙利捷文化信息咨询有限公司,榆林,4000-8000元/月,教师/助教,"包吃,话补,包住,加班补助,饭补",大专,1-2年,https://legoclick.58.com/jump?target=szqOUa3draOWUvYfXh6dmyOOuitYnjnYnWNvrHD1njNQng980v6YUykKuad-PWu6PW-WuiYYPWwhsHw-uHEVmHcznBYkPW-Buju-uhRhrjNKn1mYPHcdrjEQPWE1PW9KTHEkn1EzPHmOnHnkPHDQTHEznjTKPjcknTDOnWcYTHNOPjcKnHNLrHndP19vnWDQn9DdTRGEgdKjgvQG0Lw_uyuYTHDKnE7lpA7f0A-8g1bkrRq1uy7zmv6xmh71uRq6UAQtniQlpA7f0A-8g1cknH0krHckgvu-mgwd0hRxUAqMgvF60vRtniQCpMGLgL7dpyPogvdfuARx0vR60hPCgvQ6XyRzxjDKsHDKTHDznj9OnWNzPHT1P10dnHNknj9KnTDKnE7WPW6buAckuiYLPyEzsHEYuyDVmWEzuidhrH-6m1cQrycYnHbKnHckrjbzPHcdnjEOnj0YPj91n9DQnWT3rHcdnWNkPjc1PWNzn1NzTEDKPHbYn9DQsWTKTXy49SXE68yVG9DKTy6YIZK1rBtfXyk8PH98mvqVsvGfmBt4pvRO5iR7PiRawBN3nzR7PzNOnaN3PBR7PiRKwaRKPBuWUA710LKfUA-WXHd1IZF6IARMXiQJUvFxEiuhpyO6UjYQFhGdUgTqnE7-rjIzyhkYpbukI16hNiqViy620D7M5HYKnHDzsWn3sWDkPz3Qn9DkTHTKna3knjcLrHELnjnkPHD1Pj0QnW91THNLPakvnWTKXLYKnHTkPjcKnHTknHbLnTDQrH9QnWDdnBYduHNdsHEOnAnVmy76uaY1Py7bP1Nvmyn3PH9KTHTKTEDkTEDYnh7WPycvuWb1mhRWmymO&adact=3&psid=187618436207009593696631531&entinfo=40342569130511_q&ytdzwdetaildj=0&finalCp=finalCp=000001230000000000110000000000000000_187618436207009593696631531&tjfrom=pc_list_left_jz__187618436207009593696631531__117391279569829888__zpjx
榆阳城区|急聘老师,榆林市高新区旭刚机器人培训学校有限公司,榆林,4000-6000元/月,教师/助教,"周末双休,交通补助,加班补助",大专,不限,https://yl.58.com/zhuanye/40684544319513x.shtml?psid=187618436207009593696631531&entinfo=40684544319513_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_187618436207009593696631531&tjfrom=pc_list_left_pt__187618436207009593696631531__117391279569829888__pt
榆阳城区|高薪急聘幼儿园园长,榆林高新区颖慧尔幼儿园,榆林,面议,幼教/早教,"包吃,交通补助,周末双休,年底双薪",不限,不限,https://yl.58.com/zhuanye/40617186903060x.shtml?psid=187618436207009593696631531&entinfo=40617186903060_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_187618436207009593696631531&tjfrom=pc_list_left_pt__187618436207009593696631531__117391279569829888__pt
榆阳区|教师/助教,榆林市榆阳区梦想屋教育咨询服务中心,榆林,2000-3000元/月,教师/助教,"包住,包吃",大专,1-2年,https://yl.58.com/zhuanye/40498001053864x.shtml?psid=187618436207009593696631531&entinfo=40498001053864_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_187618436207009593696631531&tjfrom=pc_list_left_pt__187618436207009593696631531__117391279569829888__pt
榆阳城区|五千起聘架子鼓、吉他老师,榆林市横山区神墨教育培训中心有限公司,榆林,3000-6000元/月,教师/助教,"包住,周末双休,饭补",不限,不限,https://yl.58.com/zhuanye/40354740034462x.shtml?psid=187618436207009593696631531&entinfo=40354740034462_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_187618436207009593696631531&tjfrom=pc_list_left_pt__187618436207009593696631531__117391279569829888__pt
榆阳城区|高薪诚聘乐高老师,榆林市榆阳区学优教育培训中心有限公司,榆林,4000-8000元/月,教师/助教,"包住,周末双休,年底双薪,交通补助",大专,不限,https://yl.58.com/zhuanye/39812266410399x.shtml?psid=187618436207009593696631531&entinfo=39812266410399_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_187618436207009593696631531&tjfrom=pc_list_left_pt__187618436207009593696631531__117391279569829888__pt
榆阳区|诚聘口才老师,榆林市榆阳区铁路幼儿园,榆林,3000-5000元/月,教师/助教,"五险一金,包吃,包住,话补,交通补助",大专,不限,https://yl.58.com/zhuanye/38220104618887x.shtml?psid=187618436207009593696631531&entinfo=38220104618887_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_187618436207009593696631531&tjfrom=pc_list_left_pt__187618436207009593696631531__117391279569829888__pt
榆阳区|高薪诚聘亲子老师,北京华夏爱婴咨询有限公司,榆林,2000-3000元/月,幼教/早教,"包吃,包住",大专,3-5年,https://yl.58.com/zhuanye/31006951828427x.shtml?psid=187618436207009593696631531&entinfo=31006951828427_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_187618436207009593696631531&tjfrom=pc_list_left_pt__187618436207009593696631531__117391279569829888__pt
榆阳区|高薪诚聘小初高全科老师,榆林市金榜信息技术有限公司,榆林,5000-10000元/月,教师/助教,"五险一金,包吃,包住,周末双休,年底双薪",本科,不限,https://yl.58.com/zhuanye/30069746168243x.shtml?psid=187618436207009593696631531&entinfo=30069746168243_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_187618436207009593696631531&tjfrom=pc_list_left_pt__187618436207009593696631531__117391279569829888__pt
榆阳城区|颖慧尔高薪急聘小学老师,榆林高新区颖慧尔幼儿园,榆林,面议,教师/助教,"包吃,交通补助",不限,不限,https://yl.58.com/zhuanye/40373898656039x.shtml?psid=187618436207009593696631531&entinfo=40373898656039_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_187618436207009593696631531&tjfrom=pc_list_left_pt__187618436207009593696631531__117391279569829888__pt
榆阳城区|五千起聘绘画、练字老师,榆林市横山区神墨教育培训中心有限公司,榆林,3000-6000元/月,教师/助教,"包住,周末双休,饭补",不限,不限,https://yl.58.com/zhuanye/40354729264925x.shtml?psid=187618436207009593696631531&entinfo=40354729264925_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_187618436207009593696631531&tjfrom=pc_list_left_pt__187618436207009593696631531__117391279569829888__pt
榆阳城区|法定节假日+双休幼儿教师,榆林高新区颖慧尔幼儿园,榆林,面议,教师/助教,"包吃,交通补助",不限,不限,https://yl.58.com/zhuanye/40373873856654x.shtml?psid=187618436207009593696631531&entinfo=40373873856654_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_187618436207009593696631531&tjfrom=pc_list_left_pt__187618436207009593696631531__117391279569829888__pt
榆阳城区|幼儿教师法定节假带薪休假,榆林高新区颖慧尔幼儿园,榆林,1800-3600元/月,教师/助教,"包住,包吃,周末双休,交通补助,房补",大专,不限,https://yl.58.com/zhuanye/40119811465102x.shtml?psid=187618436207009593696631531&entinfo=40119811465102_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_187618436207009593696631531&tjfrom=pc_list_left_pt__187618436207009593696631531__117391279569829888__pt
樟树市区|阅读指导师,江西朗悦文化传播有限公司,樟树,面议,幼教/早教,饭补,不限,不限,https://zhangshu.58.com/zhuanye/40308237564712x.shtml?psid=188275302207009060778122393&entinfo=40308237564712_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_188275302207009060778122393&tjfrom=pc_list_left_pt__188275302207009060778122393__117374226125225984__pt
樟树|樟树朗斯莉女装招店长导购,江西同聚实业有限公司,樟树,3500-7000元/月,超市/百货/零售,"饭补,加班补助",不限,不限,https://zhangshu.58.com/chaoshishangye/37421454001825x.shtml?tjfrom=pc_list_complement__188275302207009060778122393____&finalCp=0009001300000000000000000000_188275302207009060778122393&infoid=37421454001825&psid=188275302207009060778122393&entinfo=37421454001825_b&ytdzwdetaildj=0
樟树市区|销售代表,樟树市鸿居建材店,樟树,3000-6000元/月,销售,"年底双薪,房补,话补,交通补助,饭补",中专,不限,https://zhangshu.58.com/yewu/40464670610464x.shtml?tjfrom=pc_list_complement__188275302207009060778122393____&finalCp=0009001300000000000000000000_188275302207009060778122393&infoid=40464670610464&psid=188275302207009060778122393&entinfo=40464670610464_b&ytdzwdetaildj=0
老城区|少儿美术教师,河北东瀚商贸有限公司,正定,4000-5000元/月,教师/助教,"五险一金,饭补",大专,不限,https://zd.58.com/zhuanye/34204857542321x.shtml?psid=155095113206970770329344982&entinfo=34204857542321_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_155095113206970770329344982&tjfrom=pc_list_left_pt__155095113206970770329344982__116148931850338304__pt
正定|幼儿教师包吃住,正定县金河幼儿园,正定,面议,幼教/早教,"包住,包吃,周末双休,加班补助",中专,1-2年,https://sjz.58.com/zhuanye/30988082214975x.shtml?psid=155095113206970770329344982&entinfo=30988082214975_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_155095113206970770329344982&tjfrom=pc_list_left_pt__155095113206970770329344982__116148931850338304__pt
老城区|少儿美术老师,河北东瀚商贸有限公司,正定,4000-5000元/月,音乐/美术教师,"五险一金,饭补",大专,不限,https://zd.58.com/zhuanye/34192852200494x.shtml?psid=155095113206970770329344982&entinfo=34192852200494_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_155095113206970770329344982&tjfrom=pc_list_left_pt__155095113206970770329344982__116148931850338304__pt
老城区|高薪急招收银员正定区,石家庄奋斗者餐饮管理有限公司,正定,3000-4500元/月,超市/百货/零售,None,不限,不限,https://sjz.58.com/chaoshishangye/40709868365193x.shtml?tjfrom=pc_list_complement__155095113206970770329344982____&finalCp=0009001300000000000000000000_155095113206970770329344982&infoid=40709868365193&psid=155095113206970770329344982&entinfo=40709868365193_b&ytdzwdetaildj=0
正定老城|4k招生课程顾问专科学历,石家庄鹿鸣教育科技有限公司,正定,4000-8000元/月,教育培训,"加班补助,五险一金",大专,1-2年,https://zd.58.com/zhuanye/40275677293066x.shtml?tjfrom=pc_list_complement__155095113206970770329344982____&finalCp=0009001300000000000000000000_155095113206970770329344982&infoid=40275677293066&psid=155095113206970770329344982&entinfo=40275677293066_b&ytdzwdetaildj=0
恒山西路|销售助理,正定县大树亚起保健用品厂,正定,面议,销售,"加班补助,包住",不限,1-2年,https://sjz.58.com/yewu/39127740870280x.shtml?tjfrom=pc_list_complement__155095113206970770329344982____&finalCp=0009001300000000000000000000_155095113206970770329344982&infoid=39127740870280&psid=155095113206970770329344982&entinfo=39127740870280_b&ytdzwdetaildj=0
恒山西路|3d设计师做六休一,石家庄纬度经略文化传播有限公司,正定,面议,美术/设计/创意,None,不限,1-2年,https://sjz.58.com/zpmeishu/36740473667973x.shtml?tjfrom=pc_list_complement__155095113206970770329344982____&finalCp=0009001300000000000000000000_155095113206970770329344982&infoid=36740473667973&psid=155095113206970770329344982&entinfo=36740473667973_b&ytdzwdetaildj=0
正定|房产无责底薪3K+高佣金,石家庄德旺房产经纪有限公司,正定,7000-14000元/月,销售,"周末双休,房补,话补,饭补,加班补助",不限,不限,https://zd.58.com/yewu/39379718261398x.shtml?tjfrom=pc_list_complement__155095113206970770329344982____&finalCp=0009001300000000000000000000_155095113206970770329344982&infoid=39379718261398&psid=155095113206970770329344982&entinfo=39379718261398_b&ytdzwdetaildj=0
正定|房产底薪3000+高提成,石家庄德旺房产经纪有限公司,正定,7000-14000元/月,销售,"周末双休,房补,话补,饭补,加班补助",不限,不限,https://zd.58.com/yewu/39379768170644x.shtml?tjfrom=pc_list_complement__155095113206970770329344982____&finalCp=0009001300000000000000000000_155095113206970770329344982&infoid=39379768170644&psid=155095113206970770329344982&entinfo=39379768170644_b&ytdzwdetaildj=0
正定|房产销售月薪5000+,正定快乐易家房产经纪有限公司盛世华安分公司,正定,5000-8000元/月,销售,"话补,年底双薪,加班补助",不限,不限,https://zd.58.com/yewu/39702597521953x.shtml?tjfrom=pc_list_complement__155095113206970770329344982____&finalCp=0009001300000000000000000000_155095113206970770329344982&infoid=39702597521953&psid=155095113206970770329344982&entinfo=39702597521953_b&ytdzwdetaildj=0
正定县|有经验5K聘销售业务员,石家庄豪坤装饰材料有限公司,正定,5000-10000元/月,销售,"饭补,话补",不限,1年以下,https://sjz.58.com/yewu/40706514858780x.shtml?tjfrom=pc_list_complement__155095113206970770329344982____&finalCp=0009001300000000000000000000_155095113206970770329344982&infoid=40706514858780&psid=155095113206970770329344982&entinfo=40706514858780_b&ytdzwdetaildj=0
正定|快乐易家底薪+高提成,正定快乐易家房产经纪有限公司盛世华安分公司,正定,5000-10000元/月,房产中介,话补,不限,不限,https://zd.58.com/zpfangchan/39668881386781x.shtml?tjfrom=pc_list_complement__155095113206970770329344982____&finalCp=0009001300000000000000000000_155095113206970770329344982&infoid=39668881386781&psid=155095113206970770329344982&entinfo=39668881386781_b&ytdzwdetaildj=0
武义城东|三维设计产品设计,浙江武义凯晟铝业有限公司,武义县,4000-5000元/月,美术/设计/创意,"五险一金,房补",不限,不限,https://wuyix.58.com/zpmeishu/37211920494977x.shtml?tjfrom=pc_list_complement__178584888207017125477968951____&finalCp=0009001300000000000000000000_178584888207017125477968951&infoid=37211920494977&psid=178584888207017125477968951&entinfo=37211920494977_b&ytdzwdetaildj=0
武义县|招商顾问10人,金华市鸿置投资管理有限公司,武义县,5000-10000元/月,房产中介,"五险一金,话补,交通补助,饭补",中专,不限,https://wuyix.58.com/zpfangchan/39843308226334x.shtml?tjfrom=pc_list_complement__178584888207017125477968951____&finalCp=0009001300000000000000000000_178584888207017125477968951&infoid=39843308226334&psid=178584888207017125477968951&entinfo=39843308226334_b&ytdzwdetaildj=0
清风寨|粘箱女工,武义德恒包装有限公司,武义县,3300-4500元/月,其他招聘信息,加班补助,不限,不限,https://wuyix.58.com/zhaopin/37316006519811x.shtml?tjfrom=pc_list_complement__178584888207017125477968951____&finalCp=0009001300000000000000000000_178584888207017125477968951&infoid=37316006519811&psid=178584888207017125477968951&entinfo=37316006519811_b&ytdzwdetaildj=0
凉州区|直招文理科教师,武威生物制药技术学校,武威,面议,教师/助教,"包住,包吃,周末双休,五险一金,饭补",大专,不限,https://wuwei.58.com/zhuanye/33862978051899x.shtml?psid=167835982206963633130420800&entinfo=33862978051899_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_167835982206963633130420800&tjfrom=pc_list_left_pt__167835982206963633130420800__115920541451517952__pt
凉州区|古筝老师,武威市凉州区华韵琴行,武威,面议,教师/助教,"话补,交通补助,加班补助",大专,1-2年,https://wuwei.58.com/zhuanye/25933387462608x.shtml?psid=167835982206963633130420800&entinfo=25933387462608_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_167835982206963633130420800&tjfrom=pc_list_left_pt__167835982206963633130420800__115920541451517952__pt
凉州区|钢琴老师,武威市凉州区华韵琴行,武威,2500-5000元/月,音乐/美术教师,"话补,交通补助,加班补助",大专,1年以下,https://wuwei.58.com/zhuanye/25933321284048x.shtml?psid=167835982206963633130420800&entinfo=25933321284048_p&ytdzwdetaildj=0&finalCp=finalCp=000001270000000000020000000000000000_167835982206963633130420800&tjfrom=pc_list_left_pt__167835982206963633130420800__115920541451517952__pt
凉州区|客户经理,武威云视投物联网科技有限公司,武威,4000-8000元/月,销售,"求职保障,交通补助,话补",大专,3-5年,https://wuwei.58.com/yewu/39180660328349x.shtml?tjfrom=pc_list_complement__167835982206963633130420800____&finalCp=0009001300000000000000000000_167835982206963633130420800&infoid=39180660328349&psid=167835982206963633130420800&entinfo=39180660328349_b&ytdzwdetaildj=0
凉州区|大堂经理,武威市食为天餐饮有限责任公司,武威,4000-6000元/月,餐饮,None,大专,3-5年,https://wuwei.58.com/zplvyoujiudian/40732438506658x.shtml?tjfrom=pc_list_complement__167835982206963633130420800____&finalCp=0009001300000000000000000000_167835982206963633130420800&infoid=40732438506658&psid=167835982206963633130420800&entinfo=40732438506658_b&ytdzwdetaildj=0
凉州区|客户部负责人,阳光财产保险股份有限公司武威中心支公司,武威,面议,保险,"五险一金,交通补助,年底双薪,话补,房补",本科,6-7年,https://wuwei.58.com/zpjinrongbaoxian/40706471842818x.shtml?tjfrom=pc_list_complement__167835982206963633130420800____&finalCp=0009001300000000000000000000_167835982206963633130420800&infoid=40706471842818&psid=167835982206963633130420800&entinfo=40706471842818_b&ytdzwdetaildj=0
凉州区|理赔人员,阳光财产保险股份有限公司武威中心支公司,武威,面议,保险,"五险一金,房补,交通补助",本科,3-5年,https://wuwei.58.com/zpjinrongbaoxian/40219149422732x.shtml?tjfrom=pc_list_complement__167835982206963633130420800____&finalCp=0009001300000000000000000000_167835982206963633130420800&infoid=40219149422732&psid=167835982206963633130420800&entinfo=40219149422732_b&ytdzwdetaildj=0
凉州区|销售助理,甘肃福臻商贸有限公司,武威,面议,销售,"五险一金,周末双休,年底双薪,房补,话补",不限,不限,https://wuwei.58.com/yewu/39625756349223x.shtml?tjfrom=pc_list_complement__167835982206963633130420800____&finalCp=0009001300000000000000000000_167835982206963633130420800&infoid=39625756349223&psid=167835982206963633130420800&entinfo=39625756349223_b&ytdzwdetaildj=0
凉州区|装修设计,临夏市业之峰华然装饰工程有限责任公司,武威,面议,美术/设计/创意,None,大专,3-5年,https://wuwei.58.com/zpmeishu/40674006732968x.shtml?tjfrom=pc_list_complement__167835982206963633130420800____&finalCp=0009001300000000000000000000_167835982206963633130420800&infoid=40674006732968&psid=167835982206963633130420800&entinfo=40674006732968_b&ytdzwdetaildj=0
凉州区|食品配送司机,武威市凉州区鸿浩商贸配送中心,武威,面议,司机/交通服务,包吃,不限,1-2年,https://wuwei.58.com/siji/29807020570551x.shtml?tjfrom=pc_list_complement__167835982206963633130420800____&finalCp=0009001300000000000000000000_167835982206963633130420800&infoid=29807020570551&psid=167835982206963633130420800&entinfo=29807020570551_b&ytdzwdetaildj=0
